Category,City,Country,Customer ID,Customer Name,Discount,Market,记录数,Order Date,Order ID,Order Priority,Product ID,Product Name,Profit,Quantity,Region,Row ID,Sales,Segment,Ship Date,Ship Mode,Shipping Cost,State,Sub-Category,Year,Market2,weeknum
Office Supplies,San Diego,United States,CK-125954,Clytie Kelty,0.0,US,1,2011-12-26 00:00:00.000,CA-2011-106264,Medium,OFF-SU-10002189,Acme Rosewood Handle Letter Opener,0.1191,3,West,34589,12,Consumer,2011-12-30 00:00:00.000,Standard Class,0.64,California,Supplies,2011,North America,53
Office Supplies,San Diego,United States,JD-161504,Justin Deggeller,0.0,US,1,2012-03-22 00:00:00.000,US-2012-163279,Medium,OFF-PA-10003127,Staples,48.5392,4,West,37107,106,Corporate,2012-03-26 00:00:00.000,Standard Class,7.5,California,Paper,2012,North America,12
Office Supplies,San Diego,United States,RB-194354,Richard Bierner,0.0,US,1,2012-03-29 00:00:00.000,US-2012-103996,High,OFF-PA-10001609,Tops Wirebound Message Log Books,4.5402,3,West,36028,10,Consumer,2012-03-31 00:00:00.000,Second Class,2.51,California,Paper,2012,North America,13
Office Supplies,San Diego,United States,RB-194354,Richard Bierner,0.0,US,1,2012-03-29 00:00:00.000,US-2012-103996,High,OFF-PA-10001736,Xerox 1880,99.9408,6,West,36027,213,Consumer,2012-03-31 00:00:00.000,Second Class,15.03,California,Paper,2012,North America,13
Office Supplies,San Diego,United States,BW-111104,Bart Watters,0.0,US,1,2012-04-26 00:00:00.000,CA-2012-137302,Medium,OFF-AR-10000588,Newell 345,15.4752,3,West,39126,60,Corporate,2012-05-01 00:00:00.000,Standard Class,4.15,California,Art,2012,North America,17
Office Supplies,San Diego,United States,BG-117404,Bruce Geld,0.0,US,1,2012-06-18 00:00:00.000,CA-2012-154200,High,OFF-AR-10001044,"BOSTON Ranger #55 Pencil Sharpener, Black",15.0742,2,West,35491,52,Consumer,2012-06-22 00:00:00.000,Standard Class,8.76,California,Art,2012,North America,25
Office Supplies,San Diego,United States,PF-191654,Philip Fox,0.0,US,1,2012-08-27 00:00:00.000,CA-2012-101707,Medium,OFF-LA-10000134,Avery 511,1.4784,1,West,32591,3,Consumer,2012-09-01 00:00:00.000,Standard Class,0.1,California,Labels,2012,North America,35
Office Supplies,San Diego,United States,PF-191654,Philip Fox,0.0,US,1,2012-08-27 00:00:00.000,CA-2012-101707,Medium,OFF-PA-10002968,Xerox 1973,52.532,5,West,32590,114,Consumer,2012-09-01 00:00:00.000,Standard Class,9.14,California,Paper,2012,North America,35
Office Supplies,San Diego,United States,PF-191654,Philip Fox,0.0,US,1,2012-08-27 00:00:00.000,CA-2012-101707,Medium,OFF-SU-10001218,Fiskars Softgrip Scissors,9.2232,3,West,32589,33,Consumer,2012-09-01 00:00:00.000,Standard Class,0.96,California,Supplies,2012,North America,35
Office Supplies,San Diego,United States,SB-202904,Sean Braxton,0.0,US,1,2012-09-11 00:00:00.000,CA-2012-153794,Medium,OFF-AR-10000380,"Hunt PowerHouse Electric Pencil Sharpener, Blue",79.758,7,West,37969,266,Corporate,2012-09-16 00:00:00.000,Standard Class,14.44,California,Art,2012,North America,37
Office Supplies,San Diego,United States,CM-121904,Charlotte Melton,0.0,US,1,2012-09-18 00:00:00.000,CA-2012-101154,High,OFF-ST-10004186,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",8.8784,4,West,36915,444,Consumer,2012-09-21 00:00:00.000,First Class,20.0,California,Storage,2012,North America,38
Office Supplies,San Diego,United States,BS-118004,Bryan Spruell,0.0,US,1,2012-09-26 00:00:00.000,CA-2012-122371,Medium,OFF-EN-10000056,Cameo Buff Policy Envelopes,58.4962,2,West,33794,124,Home Office,2012-10-01 00:00:00.000,Standard Class,2.74,California,Envelopes,2012,North America,39
Office Supplies,San Diego,United States,BS-118004,Bryan Spruell,0.0,US,1,2012-09-26 00:00:00.000,CA-2012-122371,Medium,OFF-ST-10002370,"Sortfiler Multipurpose Personal File Organizer, Black",18.6093,3,West,33793,64,Home Office,2012-10-01 00:00:00.000,Standard Class,6.21,California,Storage,2012,North America,39
Office Supplies,San Diego,United States,JF-153554,Jay Fein,0.0,US,1,2012-10-23 00:00:00.000,CA-2012-132486,High,OFF-EN-10002600,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",5.664,4,West,35168,12,Consumer,2012-10-27 00:00:00.000,Second Class,0.68,California,Envelopes,2012,North America,43
Office Supplies,San Diego,United States,JF-153554,Jay Fein,0.0,US,1,2012-10-23 00:00:00.000,CA-2012-132486,High,OFF-PA-10004971,Xerox 196,5.6644,2,West,35167,12,Consumer,2012-10-27 00:00:00.000,Second Class,2.08,California,Paper,2012,North America,43
Office Supplies,San Diego,United States,MZ-173354,Maria Zettner,0.0,US,1,2012-11-08 00:00:00.000,CA-2012-117611,Critical,OFF-FA-10002280,Advantus Plastic Paper Clips,2.4,1,West,33556,5,Home Office,2012-11-10 00:00:00.000,Second Class,0.69,California,Fasteners,2012,North America,45
Office Supplies,San Diego,United States,JG-158054,John Grady,0.0,US,1,2012-11-16 00:00:00.000,CA-2012-120446,High,OFF-LA-10003148,Avery 51,8.694,3,West,38738,19,Corporate,2012-11-18 00:00:00.000,First Class,3.31,California,Labels,2012,North America,46
Office Supplies,San Diego,United States,BS-116654,Brian Stugart,0.0,US,1,2012-11-17 00:00:00.000,CA-2012-126725,High,OFF-PA-10001639,Xerox 203,15.552,5,West,37142,32,Consumer,2012-11-21 00:00:00.000,Standard Class,4.39,California,Paper,2012,North America,46
Office Supplies,San Diego,United States,BS-116654,Brian Stugart,0.0,US,1,2012-11-17 00:00:00.000,CA-2012-126725,High,OFF-ST-10001418,Carina Media Storage Towers in Natural & Black,6.098,5,West,37139,305,Consumer,2012-11-21 00:00:00.000,Standard Class,23.14,California,Storage,2012,North America,46
Office Supplies,San Diego,United States,BS-116654,Brian Stugart,0.0,US,1,2012-11-17 00:00:00.000,CA-2012-126725,High,OFF-ST-10000129,Fellowes Recycled Storage Drawers,54.4047,7,West,37141,777,Consumer,2012-11-21 00:00:00.000,Standard Class,43.12,California,Storage,2012,North America,46
Office Supplies,San Diego,United States,CS-122504,Chris Selesnick,0.0,US,1,2012-11-20 00:00:00.000,CA-2012-136420,High,OFF-LA-10002762,Avery 485,23.5564,4,West,40358,50,Corporate,2012-11-21 00:00:00.000,First Class,9.59,California,Labels,2012,North America,47
Office Supplies,San Diego,United States,NP-183254,Naresj Patel,0.0,US,1,2012-12-06 00:00:00.000,CA-2012-143490,Medium,OFF-AR-10002952,Stanley Contemporary Battery Pencil Sharpeners,33.642,9,West,32388,120,Consumer,2012-12-13 00:00:00.000,Standard Class,4.44,California,Art,2012,North America,49
Office Supplies,San Diego,United States,DK-133754,Dennis Kane,0.0,US,1,2012-12-12 00:00:00.000,CA-2012-145065,Medium,OFF-FA-10001229,Staples,3.6156,2,West,33684,8,Consumer,2012-12-15 00:00:00.000,First Class,0.92,California,Fasteners,2012,North America,50
Office Supplies,San Diego,United States,RA-192854,Ralph Arnett,0.0,US,1,2012-12-25 00:00:00.000,CA-2012-111780,High,OFF-PA-10001667,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),8.073,3,West,37361,18,Consumer,2012-12-30 00:00:00.000,Second Class,0.02,California,Paper,2012,North America,52
Office Supplies,San Diego,United States,RA-192854,Ralph Arnett,0.0,US,1,2012-12-25 00:00:00.000,CA-2012-111780,High,OFF-PA-10001307,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",6.174,3,West,37360,13,Consumer,2012-12-30 00:00:00.000,Second Class,2.16,California,Paper,2012,North America,52
Office Supplies,San Diego,United States,FP-143204,Frank Preis,0.0,US,1,2013-01-22 00:00:00.000,CA-2013-125850,Medium,OFF-LA-10003498,Avery 475,22.2,3,West,37048,44,Consumer,2013-01-28 00:00:00.000,Standard Class,4.18,California,Labels,2013,North America,4
Office Supplies,San Diego,United States,FP-143204,Frank Preis,0.0,US,1,2013-01-22 00:00:00.000,CA-2013-125850,Medium,OFF-LA-10004484,Avery 476,9.499,5,West,37049,21,Consumer,2013-01-28 00:00:00.000,Standard Class,0.28,California,Labels,2013,North America,4
Office Supplies,San Diego,United States,AZ-107504,Annie Zypern,0.0,US,1,2013-02-05 00:00:00.000,CA-2013-100993,Medium,OFF-LA-10003223,Avery 508,7.2177,3,West,39438,15,Consumer,2013-02-10 00:00:00.000,Standard Class,0.89,California,Labels,2013,North America,6
Office Supplies,San Diego,United States,AZ-107504,Annie Zypern,0.0,US,1,2013-02-05 00:00:00.000,CA-2013-100993,Medium,OFF-ST-10004340,"Fellowes Mobile File Cart, Black",50.3658,3,West,39439,187,Consumer,2013-02-10 00:00:00.000,Standard Class,11.07,California,Storage,2013,North America,6
Office Supplies,San Diego,United States,MG-178904,Michael Granlund,0.0,US,1,2013-03-05 00:00:00.000,CA-2013-154053,Medium,OFF-AR-10003727,Berol Giant Pencil Sharpener,4.9271,1,West,33903,17,Home Office,2013-03-11 00:00:00.000,Standard Class,1.61,California,Art,2013,North America,10
Office Supplies,San Diego,United States,JK-161204,Julie Kriz,0.0,US,1,2013-04-16 00:00:00.000,CA-2013-117849,High,OFF-PA-10004327,Xerox 1911,68.976,3,West,33549,144,Home Office,2013-04-18 00:00:00.000,Second Class,18.75,California,Paper,2013,North America,16
Office Supplies,San Diego,United States,IG-150854,Ivan Gibson,0.0,US,1,2013-06-18 00:00:00.000,CA-2013-159345,High,OFF-PA-10000806,Xerox 1934,54.8604,2,West,32848,112,Consumer,2013-06-23 00:00:00.000,Standard Class,17.26,California,Paper,2013,North America,25
Office Supplies,San Diego,United States,MJ-177404,Max Jones,0.0,US,1,2013-06-25 00:00:00.000,CA-2013-100300,High,OFF-AP-10001242,APC 7 Outlet Network SurgeArrest Surge Protector,72.432,3,West,40464,241,Consumer,2013-06-27 00:00:00.000,Second Class,45.18,California,Appliances,2013,North America,26
Office Supplies,San Diego,United States,MJ-177404,Max Jones,0.0,US,1,2013-06-25 00:00:00.000,CA-2013-100300,High,OFF-PA-10000418,Xerox 189,50.328,1,West,40463,105,Consumer,2013-06-27 00:00:00.000,Second Class,12.47,California,Paper,2013,North America,26
Office Supplies,San Diego,United States,KC-165404,Kelly Collister,0.0,US,1,2013-09-12 00:00:00.000,CA-2013-145625,Medium,OFF-PA-10004569,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",3.5767,1,West,31547,8,Consumer,2013-09-18 00:00:00.000,Standard Class,0.36,California,Paper,2013,North America,37
Office Supplies,San Diego,United States,JW-152204,Jane Waco,0.0,US,1,2013-09-19 00:00:00.000,CA-2013-133935,High,OFF-PA-10000100,Xerox 1945,180.7659,9,West,37178,369,Corporate,2013-09-23 00:00:00.000,Standard Class,23.3,California,Paper,2013,North America,38
Office Supplies,San Diego,United States,DV-130454,Darrin Van Huff,0.0,US,1,2013-09-24 00:00:00.000,CA-2013-106656,High,OFF-EN-10001509,Poly String Tie Envelopes,1.9176,2,West,36595,4,Corporate,2013-09-27 00:00:00.000,First Class,0.96,California,Envelopes,2013,North America,39
Office Supplies,San Diego,United States,DV-130454,Darrin Van Huff,0.0,US,1,2013-09-24 00:00:00.000,CA-2013-106656,High,OFF-LA-10003148,Avery 51,8.694,3,West,36596,19,Corporate,2013-09-27 00:00:00.000,First Class,4.32,California,Labels,2013,North America,39
Office Supplies,San Diego,United States,JE-157454,Joel Eaton,0.0,US,1,2013-10-22 00:00:00.000,CA-2013-144729,Medium,OFF-ST-10004804,"Belkin 19"" Vented Equipment Shelf, Black",1.5444,3,West,34072,154,Consumer,2013-10-26 00:00:00.000,Standard Class,8.24,California,Storage,2013,North America,43
Office Supplies,San Diego,United States,IM-150704,Irene Maddox,0.0,US,1,2013-11-07 00:00:00.000,CA-2013-109925,Medium,OFF-ST-10003442,Eldon Portable Mobile Manager,22.9068,3,West,36280,85,Consumer,2013-11-11 00:00:00.000,Second Class,5.31,California,Storage,2013,North America,45
Office Supplies,San Diego,United States,DS-131804,David Smith,0.0,US,1,2013-12-15 00:00:00.000,CA-2013-146325,Medium,OFF-ST-10001590,"Tenex Personal Project File with Scoop Front Design, Black",35.048,10,West,39238,135,Corporate,2013-12-18 00:00:00.000,First Class,8.45,California,Storage,2013,North America,51
Office Supplies,San Diego,United States,KA-165254,Kelly Andreada,0.0,US,1,2014-05-31 00:00:00.000,CA-2014-116498,High,OFF-AR-10003405,"Dixon My First Ticonderoga Pencil, #2",10.179,6,West,40983,35,Consumer,2014-06-04 00:00:00.000,Standard Class,3.53,California,Art,2014,North America,22
Office Supplies,San Diego,United States,OT-187304,Olvera Toch,0.0,US,1,2014-06-27 00:00:00.000,CA-2014-115364,Medium,OFF-ST-10002486,Eldon Shelf Savers Cubes and Bins,1.6752,12,West,32183,84,Consumer,2014-07-03 00:00:00.000,Standard Class,5.4,California,Storage,2014,North America,26
Office Supplies,San Diego,United States,SW-204554,Shaun Weien,0.0,US,1,2014-07-22 00:00:00.000,CA-2014-145429,High,OFF-PA-10003205,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",7.6798,2,West,37995,16,Consumer,2014-07-26 00:00:00.000,Standard Class,1.65,California,Paper,2014,North America,30
Office Supplies,San Diego,United States,CS-122504,Chris Selesnick,0.0,US,1,2014-10-09 00:00:00.000,CA-2014-105487,Medium,OFF-ST-10002301,Tennsco Commercial Shelving,0.4068,2,West,36780,41,Corporate,2014-10-15 00:00:00.000,Standard Class,2.03,California,Storage,2014,North America,41
Office Supplies,San Diego,United States,AJ-109604,Astrea Jones,0.0,US,1,2014-10-18 00:00:00.000,CA-2014-123246,Medium,OFF-AR-10001770,Economy #2 Pencils,2.7664,4,West,35160,11,Consumer,2014-10-20 00:00:00.000,Second Class,0.86,California,Art,2014,North America,42
Office Supplies,San Diego,United States,AA-106454,Anna Andreadi,0.0,US,1,2014-11-06 00:00:00.000,CA-2014-157196,Medium,OFF-PA-10003172,Xerox 1996,6.2208,2,West,38786,13,Consumer,2014-11-10 00:00:00.000,Standard Class,0.23,California,Paper,2014,North America,45
Office Supplies,San Diego,United States,SW-202754,Scott Williamson,0.0,US,1,2014-11-17 00:00:00.000,CA-2014-137022,Medium,OFF-ST-10001963,Tennsco Regal Shelving Units,24.3384,8,West,34170,811,Consumer,2014-11-23 00:00:00.000,Standard Class,50.71,California,Storage,2014,North America,47
Office Supplies,San Diego,United States,EP-139154,Emily Phan,0.0,US,1,2014-11-29 00:00:00.000,CA-2014-131303,High,OFF-LA-10001074,Round Specialty Laser Printer Labels,29.4455,5,West,41039,63,Consumer,2014-12-03 00:00:00.000,Standard Class,9.13,California,Labels,2014,North America,48
Office Supplies,San Diego,United States,TC-212954,Toby Carlisle,0.0,US,1,2014-12-04 00:00:00.000,CA-2014-136875,High,OFF-PA-10000357,Xerox 1888,79.8912,3,West,33971,166,Consumer,2014-12-04 00:00:00.000,Same Day,36.43,California,Paper,2014,North America,49
Office Supplies,San Diego,United States,NP-183254,Naresj Patel,0.0,US,1,2014-12-06 00:00:00.000,CA-2014-126865,Critical,OFF-PA-10003039,Xerox 1960,41.823,3,West,33221,93,Consumer,2014-12-08 00:00:00.000,Second Class,18.58,California,Paper,2014,North America,49
Office Supplies,San Diego,United States,MP-181754,Mike Pelletier,0.0,US,1,2014-12-15 00:00:00.000,CA-2014-169859,High,OFF-EN-10000461,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",20.539,5,West,34245,44,Home Office,2014-12-19 00:00:00.000,Standard Class,7.57,California,Envelopes,2014,North America,51
Office Supplies,Roseville,United States,RB-194354,Richard Bierner,0.0,US,1,2011-03-11 00:00:00.000,US-2011-103338,High,OFF-AR-10001770,Economy #2 Pencils,2.0748,3,West,39596,8,Consumer,2011-03-15 00:00:00.000,Standard Class,1.04,California,Art,2011,North America,11
Office Supplies,Huntington Beach,United States,DK-132254,Dean Katz,0.0,US,1,2011-03-14 00:00:00.000,CA-2011-157623,High,OFF-AR-10003723,Avery Hi-Liter Fluorescent Desk Style Markers,1.2506,1,West,33188,3,Corporate,2011-03-18 00:00:00.000,Standard Class,0.4,California,Art,2011,North America,12
Office Supplies,Burbank,United States,SC-200504,Sample Company A,0.0,US,1,2011-03-18 00:00:00.000,US-2011-131275,Medium,OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,334.1142,7,West,38626,1856,Home Office,2011-03-24 00:00:00.000,Standard Class,93.9,California,Storage,2011,North America,12
Office Supplies,Pomona,United States,CS-125054,Cindy Stewart,0.0,US,1,2011-03-26 00:00:00.000,CA-2011-100860,High,OFF-LA-10001982,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,9.0,5,West,40956,19,Consumer,2011-03-30 00:00:00.000,Second Class,2.74,California,Labels,2011,North America,13
Office Supplies,Vallejo,United States,KM-167204,Kunst Miller,0.0,US,1,2011-04-01 00:00:00.000,US-2011-157021,Medium,OFF-LA-10002312,Avery 490,14.8,2,West,32669,30,Consumer,2011-04-06 00:00:00.000,Second Class,3.01,California,Labels,2011,North America,14
Office Supplies,Lodi,United States,EH-137654,Edward Hooks,0.0,US,1,2011-04-12 00:00:00.000,CA-2011-142979,Low,OFF-AR-10002987,Prismacolor Color Pencil Set,16.2688,2,West,41146,40,Corporate,2011-04-18 00:00:00.000,Standard Class,4.53,California,Art,2011,North America,16
Office Supplies,San Gabriel,United States,BT-113054,Beth Thompson,0.0,US,1,2011-04-25 00:00:00.000,CA-2011-166954,High,OFF-AP-10001391,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,78.5088,3,West,35673,271,Home Office,2011-04-30 00:00:00.000,Standard Class,45.48,California,Appliances,2011,North America,18
Office Supplies,San Jose,United States,GM-146804,Greg Matthias,0.0,US,1,2011-05-10 00:00:00.000,CA-2011-103310,Medium,OFF-SU-10004737,Acme Design Stainless Steel Bent Scissors,11.0808,6,West,40495,41,Consumer,2011-05-15 00:00:00.000,Standard Class,1.8,California,Supplies,2011,North America,20
Office Supplies,Riverside,United States,JD-158954,Jonathan Doherty,0.0,US,1,2011-07-20 00:00:00.000,CA-2011-127866,High,OFF-AR-10003481,Newell 348,3.8048,4,West,39428,13,Corporate,2011-07-23 00:00:00.000,First Class,0.63,California,Art,2011,North America,30
Office Supplies,Riverside,United States,JD-158954,Jonathan Doherty,0.0,US,1,2011-07-20 00:00:00.000,CA-2011-127866,High,OFF-ST-10001490,"Hot File 7-Pocket, Floor Stand",160.623,3,West,39429,535,Corporate,2011-07-23 00:00:00.000,First Class,17.7,California,Storage,2011,North America,30
Office Supplies,Vacaville,United States,TM-210104,Tamara Manning,0.0,US,1,2011-08-08 00:00:00.000,CA-2011-154669,Medium,OFF-ST-10000532,Advantus Rolling Drawer Organizers,110.0528,11,West,34047,423,Consumer,2011-08-11 00:00:00.000,Second Class,44.72,California,Storage,2011,North America,33
Office Supplies,Escondido,United States,LT-167654,Larry Tron,0.0,US,1,2011-09-01 00:00:00.000,CA-2011-126522,High,OFF-AR-10004042,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",15.6426,3,West,32458,54,Consumer,2011-09-05 00:00:00.000,Second Class,1.8,California,Art,2011,North America,36
Office Supplies,Santa Clara,United States,LR-170354,Lisa Ryan,0.0,US,1,2011-09-07 00:00:00.000,CA-2011-109918,Medium,OFF-SU-10004290,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",7.3872,4,West,39663,27,Corporate,2011-09-12 00:00:00.000,Second Class,1.89,California,Supplies,2011,North America,37
Office Supplies,Chula Vista,United States,NR-185504,Nick Radford,0.0,US,1,2011-09-17 00:00:00.000,CA-2011-112851,Medium,OFF-EN-10001453,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",85.9818,3,West,36060,183,Consumer,2011-09-21 00:00:00.000,Standard Class,18.49,California,Envelopes,2011,North America,38
Office Supplies,Long Beach,United States,FA-142304,Frank Atkinson,0.0,US,1,2011-09-19 00:00:00.000,CA-2011-156601,Medium,OFF-FA-10000624,OIC Binder Clips,3.58,2,West,31619,7,Corporate,2011-09-24 00:00:00.000,Standard Class,0.17,California,Fasteners,2011,North America,39
Office Supplies,San Jose,United States,SE-201104,Sanjit Engle,0.0,US,1,2011-09-22 00:00:00.000,CA-2011-158225,Medium,OFF-ST-10000675,"File Shuttle II and Handi-File, Black",42.3625,5,West,39529,169,Consumer,2011-09-28 00:00:00.000,Standard Class,6.61,California,Storage,2011,North America,39
